selling_price,year,km_driven,mileage,engine,max_power,age,Diesel,Electric,LPG,Petrol,Manual,5seats,>5seats
8.35,2017,70000,17.4,1497,117.6,5,0,0,0,1,1,1,0
8.65,2019,30000,17.5,1199,88.7,3,0,0,0,1,1,1,0
4,2012,67000,21.1,1248,73.9,10,1,0,0,0,1,1,0
3.65,2015,54000,18.9,1197,81.86,7,0,0,0,1,1,1,0
20.9025,2017,56000,12.9,2755,174.5,5,1,0,0,0,0,0,1
20.9025,2016,111000,11.57,2987,254.79,6,1,0,0,0,0,1,0
10.4,2010,95000,13.2,1995,170,12,1,0,0,0,0,1,0
7.7,2017,26000,21.4,1197,83.1,5,0,0,0,1,1,1,0
4.5,2014,70000,19.1,1197,85.8,8,0,0,0,1,1,1,0
5.11,2014,55000,20.85,1197,83.14,8,0,0,0,1,1,1,0
10.25,2016,25286,13,1591,121.3,6,0,0,0,1,0,1,0
5.35,2010,137000,10.8,2354,152,12,0,0,0,1,1,1,0
10,2015,186000,15.1,2179,140,7,1,0,0,0,1,0,1
1.2,2008,120000,17,1405,70,14,1,0,0,0,1,1,0
20,2015,60000,19.16,2494,157.7,7,0,1,0,0,0,1,0
20.9025,2015,58000,15.26,2143,203.2,7,1,0,0,0,0,1,0
5.25,2018,2925,20.3,1086,68.07,4,0,0,0,1,1,1,0
1.95,2014,29000,25.4,624,37.5,8,0,0,0,1,1,0,0
17.11,2019,13000,17,1956,138.1,3,1,0,0,0,1,1,0
4,2011,70000,17.8,1248,5,11,1,0,0,0,1,1,0
7.75,2011,213141,12.8,2494,102,11,1,0,0,0,1,0,1
8.75,2018,16000,15.9,1496,120.69,4,0,0,0,1,1,1,0
5.4,2016,8500,18.5,1197,80,6,0,0,0,1,1,1,0
8,2016,60000,19.67,1582,126.2,6,1,0,0,0,1,1,0
8.5,2017,35000,26,1498,98.6,5,1,0,0,0,1,1,0
4.75,2015,38000,16.47,1198,74,7,0,0,0,1,1,1,0
2.9,2017,10000,21.1,814,55.2,5,0,0,0,1,1,1,0
4.65,2015,73000,18,1198,86.7,7,0,0,0,1,1,1,0
5.35,2016,28500,18.9,1197,82,6,0,0,0,1,1,1,0
7.5,2018,114252,22.54,1396,88.73,4,1,0,0,0,1,1,0
2.95,2016,26844,25.17,799,53.3,6,0,0,0,1,1,1,0
9.9,2018,60000,21.72,1498,108.6,4,1,0,0,0,0,1,0
8.95,2018,29000,17.4,1197,81.86,4,0,0,0,1,0,1,0
16.95,2010,90000,11.5,2993,235,12,1,0,0,0,0,1,0
3.55,2015,58000,23,1248,88.7,7,1,0,0,0,1,1,0
4.85,2012,112755,22.9,1248,74,10,1,0,0,0,1,1,0
3.2,2014,43932,20.51,998,67.04,8,0,0,0,1,1,1,0
3.2,2014,100000,18.5,1197,85.8,8,0,0,0,1,1,1,0
16.25,2016,56000,13.68,2393,147.8,6,1,0,0,0,1,0,1
8.5,2018,29000,17.4,1497,117.6,4,0,0,0,1,1,1,0
5,2017,38465,24,1186,73.97,5,1,0,0,0,1,1,0
4.5,2018,25000,19.49,1198,67.04,4,0,0,0,1,1,1,0
10.5,2018,25000,17.8,1496,105.5,4,0,0,0,1,0,1,0
5.5,2015,90000,15.96,2523,62.1,7,1,0,0,0,1,0,1
4.75,2015,56458,18.5,1197,85.8,7,0,0,0,1,1,1,0
4.41,2015,57468,17.97,1498,99.6,7,0,0,0,1,0,1,0
10.25,2019,14500,18.27,998,118.35,3,0,0,0,1,1,1,0
13.75,2017,65000,13.68,2393,147.8,5,1,0,0,0,1,0,1
12.5,2011,70000,18.48,17,5,11,1,0,0,0,0,1,0
10.9,2017,37000,15.4,1997,120,5,1,0,0,0,1,0,1
3.85,2014,96000,20.36,1197,78.9,8,0,0,0,1,1,1,0
4.15,2016,36044,26.6,998,58.16,6,0,0,0,0,1,1,0
15.5,2019,10000,15.1,2179,152.87,3,1,0,0,0,1,0,1
12.5,2013,72000,13,2982,168.5,9,1,0,0,0,1,0,1
5.75,2016,13572,21.66,1498,108.62,6,1,0,0,0,1,1,0
7,2019,5000,25.32,1198,77,3,1,0,0,0,1,0,1
8.11,2018,28000,23,1498,98.96,4,1,0,0,0,1,1,0
4.75,2012,78000,22.9,1248,74,10,1,0,0,0,1,1,0
3.4,2011,77000,21.5,1248,88.8,11,1,0,0,0,1,1,0
10.25,2015,79825,17.01,1582,126.2,7,1,0,0,0,0,1,0
6.5,2015,70000,22.77,1498,98.59,7,1,0,0,0,1,1,0
10.75,2014,35000,19.3,1968,141,8,1,0,0,0,0,1,0
3.9,2013,120000,17.43,1396,105.5,9,0,0,0,1,1,1,0
6.4,2015,81000,22.8,1373,80.9,7,0,0,0,0,1,0,1
6.25,2017,60000,22.54,1396,88.73,5,1,0,0,0,1,1,0
4.25,2018,5000,17.57,1193,88.7,4,0,0,0,1,1,1,0
7.9,2018,70000,23.59,1364,67.04,4,1,0,0,0,1,1,0
5.95,2012,95000,16.96,1968,138.1,10,1,0,0,0,0,1,0
3.9,2017,23000,23.95,998,67.05,5,0,0,0,1,1,1,0
7,2018,14000,17,1198,74,4,0,0,0,1,1,1,0
10.95,2015,51452,12.99,2494,100.6,7,1,0,0,0,1,0,1
5.3,2015,105240,23.4,1248,74,7,1,0,0,0,1,1,0
3.99,2016,87187,27.62,793,47,6,1,0,0,0,1,1,0
4.99,2009,68000,12,3597,260,13,0,0,0,1,0,1,0
6.95,2017,27000,16.2,1199,74,5,0,0,0,1,1,1,0
7.4,2017,50000,24.2,1498,93.87,5,1,0,0,0,1,0,1
11.85,2018,21000,17.4,1497,117.6,4,0,0,0,1,0,1,0
4.1,2018,35000,19.44,1198,67,4,0,0,0,1,1,0,1
4,2015,100000,18.9,1197,82,7,0,0,0,1,1,1,0
9.5,2018,20000,25.5,1498,98.6,4,1,0,0,0,1,1,0
16.5,2012,40000,16.55,1968,140,10,1,0,0,0,0,1,0
2.72,2009,65000,17,1497,118,13,0,0,0,1,1,1,0
9.5,2017,35000,24.3,1248,88.5,5,1,0,0,0,1,1,0
6.3,2013,75000,14.5,1797,147.5,9,0,0,0,1,0,1,0
6.25,2015,76430,22.54,1396,88.73,7,1,0,0,0,1,1,0
4,2017,28763,33.54,998,67.04,5,0,0,0,0,1,1,0
7.85,2015,55000,16.8,1497,116.3,7,0,0,0,1,1,1,0
11,2014,173000,13.5,2477,175.56,8,1,0,0,0,1,0,1
10.5,2009,96000,11,2987,198.5,13,1,0,0,0,0,1,0
20.9,2016,70000,13.5,2198,157.7,6,1,0,0,0,1,0,1
20.9025,2016,28594,14.74,1991,184,6,0,0,0,1,0,1,0
6.15,2012,115000,12.05,2179,120,10,1,0,0,0,1,0,1
5.91,2014,63000,19.01,1461,108.45,8,1,0,0,0,1,1,0
5.4,2019,15000,20.3,1086,68,3,0,0,0,1,0,1,0
11.5,2016,62000,19.67,1582,126.2,6,1,0,0,0,1,1,0
7.15,2015,58900,21.66,1498,103.52,7,1,0,0,0,0,1,0
6.65,2015,59000,19.87,1461,83.8,7,1,0,0,0,1,1,0
11.5,2018,60000,22,1582,126.2,4,1,0,0,0,1,1,0
2.65,2012,40607,16.98,998,66.1,10,0,0,0,1,0,1,0
3.49,2018,10177,20.62,1198,67,4,0,0,0,1,1,0,1
3.25,2008,110000,19.3,1248,73.9,14,1,0,0,0,1,1,0
4.6,2014,42000,18.9,1197,82,8,0,0,0,1,0,1,0
6.3,2017,25000,21.21,1197,81.8,5,0,0,0,1,0,1,0
3.25,2010,44400,20.36,1197,78.9,12,0,0,0,1,1,1,0
2.75,2010,82000,18.9,998,67.1,12,0,0,0,1,1,1,0
2.85,2010,89254,20,1399,68,12,1,0,0,0,1,1,0
12,2018,15000,20.37,1461,108.45,4,1,0,0,0,1,1,0
9.25,2018,16000,17.4,1497,117.6,4,0,0,0,1,1,1,0
4.8,2015,82000,16.1,1197,85,7,0,0,0,1,1,1,0
7.5,2018,43089,28.4,1248,74,4,1,0,0,0,1,1,0
8.5,2013,22000,15.96,2523,62.1,9,1,0,0,0,1,0,1
11.75,2017,50000,19.67,1582,126.2,5,1,0,0,0,1,1,0
5.7,2017,54000,22,1498,108.495,5,1,0,0,0,0,1,0
2.25,2011,60000,20.92,998,67.1,11,0,0,0,1,1,1,0
11,2016,64000,19.67,1582,126.2,6,1,0,0,0,1,1,0
4.5,2015,132000,21.14,1498,103.6,7,1,0,0,0,1,1,0
6,2014,63000,26,1498,98.6,8,1,0,0,0,1,1,0
10.5,2016,105000,19.67,1582,126.2,6,1,0,0,0,1,1,0
4.1,2018,15000,23.01,999,67,4,0,0,0,1,1,1,0
9.17,2015,84918,17.01,1582,126.2,7,1,0,0,0,0,1,0
4.75,2010,78000,15.6,1497,116.3,12,0,0,0,1,0,1,0
3.15,2016,65000,26.6,998,58.16,6,0,0,0,0,1,1,0
20.9025,2014,89000,18.88,1995,184,8,1,0,0,0,0,1,0
1.69,2007,87000,16.1,1476.327401,5,15,0,0,0,1,1,1,0
3.05,2012,46300,19,998,67.1,10,0,0,0,1,1,1,0
15.5,2017,30000,13.68,2393,147.8,5,1,0,0,0,1,0,1
9.5,2017,31000,15.4,1497,117.3,5,0,0,0,1,1,0,1
4.65,2014,53800,19.34,1198,76,8,0,0,0,1,0,1,0
7.4,2016,49184,26.82,1498,93.87,6,1,0,0,0,1,1,0
7.2,2017,79315,28.4,1248,74.02,5,1,0,0,0,1,1,0
11.75,2013,148712,12.99,2494,100.6,9,1,0,0,0,1,0,1
4.5,2016,13552,23.84,1199,84,6,0,0,0,1,1,1,0
5,2018,15000,18.9,1197,81.86,4,0,0,0,1,1,1,0
4,2013,110000,14,2179,138.1,9,1,0,0,0,1,0,1
2.5,2011,150000,20,1399,68,11,1,0,0,0,1,1,0
4.5,2017,30000,33.54,998,67.04,5,0,0,0,0,1,1,0
7.2,2016,17000,17.19,1197,81.86,6,0,0,0,1,1,1,0
5.75,2010,106868,12.8,2494,102,12,1,0,0,0,1,0,1
4.15,2014,20587,18.9,1197,81.86,8,0,0,0,1,1,1,0
3.89,2013,17568,18.9,998,67.1,9,0,0,0,1,1,1,0
2.5,2010,42656,15.5,1586,103.3,12,0,0,0,1,1,1,0
6,2018,30000,17,1198,108.5,4,0,0,0,1,1,1,0
3,2009,175000,17,1896,105,13,1,0,0,0,1,1,0
3.5,2015,64000,27.62,793,47,7,1,0,0,0,1,1,0
2,2017,30000,22.7,799,53,5,0,0,0,1,1,1,0
16.85,2018,31324,16,2179,140,4,1,0,0,0,1,0,1
7.5,2016,49000,16.55,2498,105,6,1,0,0,0,1,0,1
2.9,2015,73500,25,1396,69,7,1,0,0,0,1,1,0
1.8,2012,57000,19.7,796,46.3,10,0,0,0,1,1,1,0
0.45946,1998,70000,16.1,796,37,24,0,0,0,1,1,0,0
3.75,2016,25000,17.57,1193,88.7,6,0,0,0,1,1,1,0
1.5,2008,50000,16.9,1061,64.9,14,0,0,0,1,1,1,0
6.6,2018,36790,21.4,1197,83.1,4,0,0,0,1,1,1,0
20.9025,2015,27000,13.5,2987,254.79,7,1,0,0,0,0,1,0
20.9025,2016,128000,12.63,2179,147.5,6,1,0,0,0,0,1,0
18.25,2018,11000,14.28,1798,138.03,4,0,0,0,1,0,1,0
3.8,2014,69800,15.6,1196,70.02,8,0,0,0,1,1,1,0
3.85,2017,35017,24.04,999,67,5,0,0,0,1,0,1,0
7.65,2018,46432,21.9,1396,88.76,4,1,0,0,0,1,1,0
3.35,2019,25000,23.01,999,67,3,0,0,0,1,1,1,0
3.85,2011,52846,17,1197,80,11,0,0,0,1,1,1,0
11.5,2013,72000,14.66,2199,194.3,9,1,0,0,0,1,0,1
16.49,2016,58000,11.36,2755,171.5,6,1,0,0,0,0,0,1
2.95,2010,44500,19,998,66.1,12,0,0,0,1,1,1,0
4.99,2015,145000,15.96,2523,62.1,7,1,0,0,0,1,0,1
1.2,2012,69000,25.44,936,57.6,10,1,0,0,0,1,1,0
7.75,2012,100000,15.1,2179,140,10,1,0,0,0,1,0,1
5,2010,50000,14.3,1798,160,12,0,0,0,1,1,1,0
2.4,2012,55000,22.07,1199,73.9,10,1,0,0,0,1,1,0
5,2017,46758,18.9,1197,82,5,0,0,0,1,0,1,0
2.3,2010,106000,20.88,1196,61.7,12,0,0,0,0,1,1,0
7.75,2017,20282,19,1199,88.7,5,0,0,0,1,0,1,0
12.75,2012,63000,11.74,1796,186,10,0,0,0,1,0,1,0
5.45,2016,39000,18.7,1199,88.7,6,0,0,0,1,1,1,0
4.05,2013,34000,15,1598,103.5,9,0,0,0,1,1,1,0
6.9,2017,52000,20.85,1197,83.14,5,0,0,0,1,1,1,0
7.15,2018,17000,22,1197,81.8,4,0,0,0,1,1,1,0
3.5,2014,210000,23.4,1248,74,8,1,0,0,0,1,1,0
7,2016,40000,23.65,1248,88.5,6,1,0,0,0,1,1,0
1.5,2010,99000,19.5,1061,5,12,0,0,0,1,1,1,0
6.35,2016,61000,18.6,1197,81.83,6,0,0,0,1,1,1,0
6,2016,80000,15.4,1497,117.3,6,0,0,0,1,1,0,1
5.05,2012,70000,19.3,1248,73.9,10,1,0,0,0,1,1,0
5.55,2015,74000,22.54,1396,88.73,7,1,0,0,0,1,1,0
1.7,2013,34994,15.26,1150,74.9,9,0,0,0,1,1,1,0
8.75,2017,23000,26,1498,98.6,5,1,0,0,0,1,1,0
1.85,2011,124000,19,998,66.1,11,0,0,0,1,1,1,0
2.55,2011,26757,18.3,1197,5,11,0,0,0,1,1,1,0
6,2014,40000,20.14,1498,88.8,8,1,0,0,0,1,1,0
20.5,2019,15000,13.68,2393,147.8,3,1,0,0,0,1,0,1
18.4,2019,20999,16.1,1353,138,3,0,0,0,1,1,1,0
2,2010,120000,18.5,1197,80,12,0,0,0,1,1,1,0
2.5,2011,87066,15.3,1596,99.6,11,0,0,0,1,1,1,0
7.75,2015,47000,18,1497,117.3,7,0,0,0,1,0,1,0
4.45,2015,45243,18.9,998,67.1,7,0,0,0,1,1,1,0
6.5,2018,35000,21.21,1197,81.8,4,0,0,0,1,1,1,0
4.45,2017,51234,20.4,1197,81.8,5,0,0,0,1,1,1,0
9.5,2018,98000,22.1,1396,88.7,4,1,0,0,0,1,1,0
2.55,2014,100000,19.5,1248,75,8,1,0,0,0,1,1,0
8.25,2016,120000,15.4,2523,75,6,1,0,0,0,1,0,1
1.33,2013,48230,25.4,624,37.48,9,0,0,0,1,1,0,0
7,2015,80000,15.4,2523,75,7,1,0,0,0,1,0,1
5.25,2018,49500,23.84,1199,84,4,0,0,0,1,1,1,0
8.5,2011,120000,11.5,2982,171,11,1,0,0,0,1,0,1
2.6,2017,30000,21.1,814,55.2,5,0,0,0,1,1,1,0
6.5,2016,50000,18.7,1199,88.7,6,0,0,0,1,1,1,0
5.25,2013,68000,14.39,1998,163.7,9,1,0,0,0,0,1,0
6,2020,15000,21.66,1498,108.62,2,1,0,0,0,1,1,0
11,2009,67000,10.13,3498,364.9,13,0,0,0,1,0,1,0
2.75,2011,50000,20.92,998,67.1,11,0,0,0,1,1,1,0
3.1,2017,25000,19.69,1198,67.04,5,0,0,0,1,1,1,0
5.5,2013,60000,23.4,1248,74,9,1,0,0,0,1,1,0
11.65,2020,4600,17.8,1498,119.35,2,0,0,0,1,1,1,0
20.9025,2017,5000,19,2996,362.07,5,0,0,0,1,0,0,0
5.2,2015,88562,23.4,1248,74,7,1,0,0,0,1,1,0
6.5,2013,55000,20.77,1248,88.8,9,1,0,0,0,1,0,1
5.95,2018,38000,18.9,1197,81.86,4,0,0,0,1,1,1,0
9,2017,108000,23,1498,98.96,5,1,0,0,0,1,1,0
6,2014,58000,22.7,1498,89.84,8,1,0,0,0,1,1,0
4.25,2008,156831,13.4,1794,125,14,0,0,0,1,1,1,0
7.6,2018,16000,16.09,1598,103.5,4,0,0,0,1,1,1,0
6.1,2017,21000,24,1186,73.97,5,1,0,0,0,1,1,0
4.99,2015,21000,21.21,1197,81.8,7,0,0,0,1,1,1,0
5.3,2014,50000,18.6,1197,81.83,8,0,0,0,1,1,1,0
4.8,2017,60000,22,1197,81.8,5,0,0,0,1,1,1,0
5.51,2015,64000,19,1199,88.7,7,0,0,0,1,0,1,0
4.4,2011,72000,14.53,1794,138.1,11,0,0,0,1,0,1,0
6.48,2015,51235,18,1497,117.3,7,0,0,0,1,0,1,0
13.5,2013,30000,12.3,1796,185,9,0,0,0,1,1,1,0
4.8,2013,101271,22.9,1248,74,9,1,0,0,0,1,1,0
4.6,2013,60000,23.4,1248,74,9,1,0,0,0,1,1,0
5.25,2015,72030,22,1197,81.8,7,0,0,0,1,1,1,0
5.6,2013,66000,15.74,1591,121.3,9,0,0,0,1,0,1,0
7.6,2017,30000,22.54,1396,88.73,5,1,0,0,0,1,1,0
6.5,2017,40000,21.21,1197,81.8,5,0,0,0,1,1,1,0
6.45,2017,49649,25.2,1248,74,5,1,0,0,0,1,1,0
4.5,2012,30000,13.7,2197,138.1,10,1,0,0,0,1,0,1
9,2020,5000,17.99,1462,103.26,2,0,0,0,1,0,0,1
3.55,2012,120000,22.9,1248,74,10,1,0,0,0,1,1,0
6.25,2016,103000,27.3,1498,98.6,6,1,0,0,0,1,1,0
5.5,2019,35000,20,999,72,3,0,0,0,1,1,0,1
5.99,2015,53000,18.6,1197,81.83,7,0,0,0,1,1,1,0
11.5,2015,124000,12.99,2494,100,7,1,0,0,0,1,0,1
3,2015,200000,19.1,1405,70,7,1,0,0,0,1,1,0
6.5,2016,40000,20.73,1373,91.1,6,0,0,0,1,1,1,0
20.9025,2018,30660,22.48,1995,187.74,4,1,0,0,0,0,1,0
9.5,2019,27000,19.1,1368,98.6,3,0,0,0,1,1,1,0
2.6,2013,35000,20.3,1248,75,9,1,0,0,0,1,1,0
3.6,2017,13800,23.01,999,67,5,0,0,0,1,1,1,0
3.7,2017,30000,23.95,998,67.05,5,0,0,0,1,1,1,0
3.1,2016,72000,21.79,998,67.05,6,0,0,0,1,1,1,0
9.5,2018,58000,25.5,1498,98.6,4,1,0,0,0,1,1,0
6.5,2012,78000,16.96,1968,138.03,10,1,0,0,0,0,1,0
3,2011,35000,19.81,1086,68.05,11,0,0,0,1,1,1,0
8.5,2019,32000,27.4,1498,98.63,3,1,0,0,0,1,1,0
13.25,2019,9100,22,1582,126.2,3,1,0,0,0,1,1,0
20.9025,2018,65000,22.48,1995,187.74,4,1,0,0,0,0,1,0
1.95,2012,110000,20,1399,68,10,1,0,0,0,1,1,0
15,2013,60000,17.68,1968,174.33,9,1,0,0,0,0,1,0
3.45,2016,24668,24.04,999,67,6,0,0,0,1,0,1,0
3.45,2015,72068,21.2,1248,75,7,1,0,0,0,1,1,0
8.2,2017,17335,21.19,1396,88.73,5,1,0,0,0,1,1,0
5.89,2016,43000,22,1197,81.8,6,0,0,0,1,1,1,0
4.45,2016,29989,21.79,998,67.05,6,0,0,0,1,1,1,0
1.5,2007,213813,17.5,1396,70,15,1,0,0,0,1,1,0
5.35,2016,19000,18.9,1197,82,6,0,0,0,1,1,1,0
6.9,2014,119000,14,2179,138.1,8,1,0,0,0,1,0,1
7.5,2015,50000,26,1498,98.6,7,1,0,0,0,1,1,0
2.45,2015,77000,23.95,998,67.05,7,0,0,0,1,1,1,0
4.85,2014,59571,18.9,1197,81.86,8,0,0,0,1,1,1,0
6.55,2013,74000,20.77,1248,88.8,9,1,0,0,0,1,0,1
15.75,2013,69000,19.62,1998,192,9,1,0,0,0,0,1,0
2.4,2011,71000,25.83,1498,99,11,1,0,0,0,1,1,0
5.55,2018,10000,18.9,1197,81.86,4,0,0,0,1,1,1,0
4.75,2016,68000,26.59,1248,74,6,1,0,0,0,1,1,0
5.49,2017,40000,18.9,1197,81.86,5,0,0,0,1,0,1,0
5.58,2019,10000,20.3,1086,68,3,0,0,0,1,0,1,0
6.85,2015,81544,17.21,1197,103.6,7,0,0,0,1,0,1,0
20.9025,2016,21000,15,2143,204,6,1,0,0,0,0,1,0
16.9,2016,119775,16.38,1995,182.46,6,1,0,0,0,0,1,0
4.75,2016,12000,23.1,998,67.04,6,0,0,0,1,0,1,0
11,2017,46000,16,2179,140,5,1,0,0,0,1,0,1
3.3,2010,70000,13.7,1798,157.75,12,0,0,0,1,0,1,0
3.75,2012,25000,20.36,1197,78.9,10,0,0,0,1,1,1,0
1.9,2010,45000,18.9,1061,67,12,0,0,0,1,1,1,0
9.75,2019,35000,24.3,1248,88.5,3,1,0,0,0,0,1,0
5.5,2015,66032,17,1197,80,7,0,0,0,1,1,1,0
6.6,2013,55000,17.2,1197,103.6,9,0,0,0,1,0,1,0
4,2013,20000,18.5,1197,82.85,9,0,0,0,1,1,1,0
3.9,2016,65000,18.9,998,67.1,6,0,0,0,1,1,1,0
8.25,2017,13600,24.3,1248,88.5,5,1,0,0,0,1,1,0
2.99,2016,45222,30.46,796,47.3,6,0,0,0,0,1,1,0
5.35,2014,70000,21.14,1498,103.6,8,1,0,0,0,1,1,0
9.9,2019,20000,17,1591,121.3,3,0,0,0,1,1,1,0
3.99,2010,123000,12.8,2494,102,12,1,0,0,0,1,0,1
2.59,2012,81102,18.2,998,67.1,10,0,0,0,1,1,1,0
1,2013,120000,22.3,1248,74,9,1,0,0,0,1,1,0
5,2014,103000,25.2,1248,74,8,1,0,0,0,1,1,0
5.2,2015,102506,25.2,1248,74,7,1,0,0,0,1,1,0
1.8,2012,86700,22.3,1248,74,10,1,0,0,0,1,1,0
7.75,2017,45253,26.8,1462,103,5,0,0,0,0,1,0,1
6.25,2015,26678,17.21,1197,103.6,7,0,0,0,1,0,1,0
3.2,2012,60000,21.03,1461,65,10,1,0,0,0,1,1,0
4.5,2015,120000,24.2,1498,98.6,7,1,0,0,0,1,0,1
12.5,2019,8000,17,1591,121.3,3,0,0,0,1,0,1,0
3.6,2012,120000,20.77,1248,88.76,10,1,0,0,0,1,0,1
4.35,2014,51000,19.1,1197,82,8,0,0,0,1,1,1,0
4.25,2016,100000,22.95,1248,74,6,1,0,0,0,1,1,0
7.8,2016,42500,18.49,1493,100,6,1,0,0,0,1,0,1
3.5,2012,40000,18.9,998,67.1,10,0,0,0,1,1,1,0
5.25,2014,35144,18.6,1197,81.83,8,0,0,0,1,1,1,0
7.35,2014,57000,22.7,1498,89.84,8,1,0,0,0,1,1,0
6.25,2018,4740,18.7,1199,88.7,4,0,0,0,1,1,1,0
1.1,2010,100000,19.7,796,46.3,12,0,0,0,1,1,1,0
3.25,2009,47000,14.53,1798,138.1,13,0,0,0,1,1,1,0
6.49,2013,113143,15.1,2179,140,9,1,0,0,0,1,0,1
6.9,2017,60000,28.4,1248,74.02,5,1,0,0,0,0,1,0
20.9025,2014,60000,14.28,4134,385,8,1,0,0,0,0,1,0
8.95,2014,51400,15.4,1997,120,8,1,0,0,0,1,0,1
6.25,2015,88102,26,1498,98.6,7,1,0,0,0,1,1,0
3.21,2014,30000,20.51,998,67.04,8,0,0,0,1,1,1,0
5.65,2017,28603,22,1197,81.8,5,0,0,0,1,1,1,0
6.9,2011,70000,16.07,1995,181,11,1,0,0,0,0,0,0
2.4,2015,40000,21.9,624,37.48,7,0,0,0,1,0,0,0
4.25,2014,55000,23.1,998,67.04,8,0,0,0,1,0,1,0
17.75,2018,39000,15.1,2179,152.87,4,1,0,0,0,1,0,1
2.5,2015,100000,22.74,796,47.3,7,0,0,0,1,1,1,0
10.75,2018,11400,18,1497,117.6,4,0,0,0,1,0,1,0
13.5,2011,68000,10.8,1984,132,11,0,0,0,1,0,1,0
2.1,2008,80000,12.9,1799,130,14,0,0,0,1,0,1,0
3.7,2009,40000,17.5,1298,85.8,13,0,0,0,1,1,1,0
6.1,2018,40000,17.8,1198,86.7,4,0,0,0,1,1,1,0
6.5,2016,75000,17.45,1493,100,6,1,0,0,0,1,0,1
15.5,2015,70000,16.6,1998,112,7,1,0,0,0,0,1,0
6.5,2016,100000,26.59,1248,74,6,1,0,0,0,1,1,0
5.55,2017,52896,18.6,1197,81.83,5,0,0,0,1,1,1,0
2.9,2013,70000,24,1120,70,9,1,0,0,0,1,1,0
4.75,2017,68000,30.47,998,58.33,5,0,0,0,0,1,1,0
3.95,2009,89300,12.8,2494,102,13,1,0,0,0,1,0,1
4.39,2014,81000,28.4,1248,74.02,8,1,0,0,0,1,1,0
5.99,2015,55000,18.19,1197,103.2,7,0,0,0,1,0,1,0
8.9,2015,65000,14.28,1798,138.03,7,0,0,0,1,1,1,0
11.85,2020,7066,18.15,998,118.35,2,0,0,0,1,0,1,0
4.5,2016,48000,18.5,1198,86.8,6,0,0,0,1,1,1,0
1.59,2007,63000,15,1586,104.68,15,0,0,0,1,1,1,0
3,2012,60000,18.9,998,67.1,10,0,0,0,1,1,1,0
8.4,2018,18823,17.5,1199,88.7,4,0,0,0,1,1,1,0
2.75,2012,100000,23.2,1248,73.94,10,1,0,0,0,1,1,0
1.9,2017,100000,25,1396,69,5,1,0,0,0,1,1,0
4.65,2014,12000,18.9,1197,82,8,0,0,0,1,1,1,0
10.55,2019,22000,20.37,1461,108.49,3,1,0,0,0,1,1,0
5.62,2016,39540,18.7,1199,88.7,6,0,0,0,1,1,1,0
4.75,2015,51127,23.1,998,67.04,7,0,0,0,1,0,1,0
6.75,2016,32967,16.2,1199,74,6,0,0,0,1,1,1,0
11.4,2019,19444,13.9,1498,105,3,0,0,0,1,0,1,0
5.4,2015,60217,25.83,1498,99,7,1,0,0,0,1,1,0
5.5,2018,25697,20.14,1197,81.86,4,0,0,0,1,1,1,0
17.5,2019,15000,17,1956,138.1,3,1,0,0,0,1,1,0
1.45,2008,67000,14,1061,64,14,0,0,0,1,1,1,0
12.75,2013,72000,14.84,2143,167.62,9,1,0,0,0,0,1,0
5.65,2016,60000,18.6,1197,81.83,6,0,0,0,1,1,1,0
20.9025,2012,36000,17.66,2993,261.49,10,1,0,0,0,0,0,0
13.5,2012,1325000,11.5,2987,210,10,1,0,0,0,0,1,0
20.9025,2017,44510,14.24,2755,174.5,5,1,0,0,0,1,0,1
4.35,2014,38956,18.9,1197,82,8,0,0,0,1,1,1,0
6.75,2015,39000,19.12,1373,91.1,7,0,0,0,1,0,1,0
3.5,2013,28000,18,1198,86.7,9,0,0,0,1,1,1,0
3.35,2013,29000,18.6,1199,79.4,9,0,0,0,1,1,1,0
1.97,2012,46666,21.1,814,55.2,10,0,0,0,1,1,1,0
3.13,2013,33000,18.9,998,67.1,9,0,0,0,1,1,1,0
8.25,2016,48200,18,1497,117.3,6,0,0,0,1,0,1,0
2.65,2016,40000,22.74,796,47.3,6,0,0,0,1,1,1,0
5.6,2009,160000,12.99,2494,100.6,13,1,0,0,0,1,0,1
20.9025,2015,37000,14.84,2143,170,7,1,0,0,0,0,1,0
5.2,2014,93000,23.4,1248,74,8,1,0,0,0,1,1,0
0.45,2007,100000,16.1,796,37,15,0,0,0,1,1,0,0
8.45,2019,5837,25.83,1498,99,3,1,0,0,0,1,1,0
20.9025,2009,28000,8.5,4163,423.7,13,0,0,0,1,0,0,0
3.49,2011,83000,22.9,1248,74,11,1,0,0,0,1,1,0
0.75,2003,90000,19.7,796,46.3,19,0,0,0,1,1,1,0
3.25,2011,78000,23,1396,90,11,1,0,0,0,1,1,0
3.4,2016,61304,18.16,1196,86.8,6,0,0,0,1,1,1,0
9.25,2019,22000,28.4,1248,74.02,3,1,0,0,0,1,1,0
2.95,2018,40000,24.7,796,47.3,4,0,0,0,1,1,1,0
3,2009,95721,20.36,1197,78.9,13,0,0,0,1,1,1,0
2.99,2013,70000,19,998,66.1,9,0,0,0,1,1,1,0
3.85,2011,76000,19.3,1248,73.9,11,1,0,0,0,1,1,0
4.25,2014,37000,18.5,1197,82.9,8,0,0,0,1,1,1,0
3.95,2012,50000,17,1197,80,10,0,0,0,1,1,1,0
6.1,2015,31700,19,1199,88.7,7,0,0,0,1,0,1,0
